protein_name	target_gene	n_cells	mean_score	control_mean_score	effect_size_vs_control	p_value	q_value	direction	block_support	direction_stability
Mouse_IgG2b	FKBP4	690	0.01425339951316393	-0.0015461932291617843	0.015799592742325713	0.3034579340557569	0.8693703903751292	up	0.6666666666666666	0.6666666666666666
Mouse_IgG2b	FMN1	1015	0.021043070074599025	-0.0015461932291617843	0.02258926330376081	0.09385137867946543	0.7395782017630917	up	1.0	1.0
Mouse_IgG2b	FOS	721	-0.018246865029974562	-0.0015461932291617843	-0.016700671800812777	0.22272921523611372	0.8574135494880468	down	0.6666666666666666	0.6666666666666666
Mouse_IgG2b	FOXM1	263	0.03730242656044933	-0.0015461932291617843	0.038848619789611114	0.16289991108414517	0.7955627130105128	up	0.6666666666666666	0.6666666666666666
Mouse_IgG2b	FRZB	674	0.005507984042132969	-0.0015461932291617843	0.007054177271294753	0.6539164172352538	0.9385783564330473	up	1.0	1.0
Mouse_IgG2b	FSTL3	1038	-0.006626213560255434	-0.0015461932291617843	-0.005080020331093649	0.6638724960136189	0.9385783564330473	down	0.3333333333333333	0.3333333333333333
Mouse_IgG2b	FTH1	126	0.035878233453319995	-0.0015461932291617843	0.037424426682481776	0.3117711711261586	0.8693703903751292	up	0.6666666666666666	0.6666666666666666
Mouse_IgG2b	GAA	897	-0.011752201982591063	-0.0015461932291617843	-0.010206008753429278	0.40854557830901295	0.8778202884187538	down	0.3333333333333333	0.3333333333333333
Mouse_IgG2b	GAS5	866	0.009618939844217153	-0.0015461932291617843	0.011165133073378937	0.4079023411142344	0.8778202884187538	up	0.6666666666666666	0.6666666666666666
Mouse_IgG2b	GPATCH4	635	-0.024186725637698425	-0.0015461932291617843	-0.02264053240853664	0.11053896438444467	0.7395782017630917	down	0.6666666666666666	0.6666666666666666
Mouse_IgG2b	GPI	147	0.04784834547550298	-0.0015461932291617843	0.04939453870466476	0.18710141784381112	0.8074903296417112	up	1.0	1.0
Mouse_IgG2b	GPNMB	802	-0.010309041837671923	-0.0015461932291617843	-0.008762848608510138	0.5056576533111379	0.8794490090752611	down	0.6666666666666666	0.6666666666666666
Mouse_IgG2b	GRN	800	0.01379226296002931	-0.0015461932291617843	0.015338456189191095	0.27438837301998376	0.8693703903751292	up	1.0	1.0
Mouse_IgG2b	GSEC	426	0.016235617653936617	-0.0015461932291617843	0.017781810883098402	0.3768924598713894	0.8693703903751292	up	1.0	1.0
Mouse_IgG2b	GSN	952	-0.012718641523051747	-0.0015461932291617843	-0.011172448293889962	0.3637836781908781	0.8693703903751292	down	0.3333333333333333	0.3333333333333333
Mouse_IgG2b	HASPIN	495	-0.016382004484817757	-0.0015461932291617843	-0.014835811255655973	0.3617544252965036	0.8693703903751292	down	0.6666666666666666	0.6666666666666666
Mouse_IgG2b	HLA-A	978	0.005464077263788228	-0.0015461932291617843	0.007010270492950012	0.5944012903329063	0.9313548880375476	up	0.6666666666666666	0.6666666666666666
Mouse_IgG2b	HLA-B	558	-0.004455645899803283	-0.0015461932291617843	-0.002909452670641499	0.8555244487976834	0.972163633529955	down	0.6666666666666666	0.6666666666666666
Mouse_IgG2b	HLA-C	636	-0.02460602729006494	-0.0015461932291617843	-0.023059834060903155	0.09330668176101056	0.7395782017630917	down	1.0	1.0
Mouse_IgG2b	HLA-DRB5	1031	0.0008953826466363224	-0.0015461932291617843	0.002441575875798107	0.8460425077670288	0.972163633529955	up	1.0	1.0
Mouse_IgG2b	HLA-E	755	-0.0010553519630644716	-0.0015461932291617843	0.0004908412660973127	0.9724389198138828	0.9926140011378223	up	0.6666666666666666	0.6666666666666666
Mouse_IgG2b	HLA-F	884	0.007455625163706767	-0.0015461932291617843	0.009001818392868552	0.507649428002793	0.8794490090752611	up	1.0	1.0
Mouse_IgG2b	HLA-H	851	-0.009533013994703396	-0.0015461932291617843	-0.007986820765541611	0.5334900947972037	0.8929240867324393	down	0.6666666666666666	0.6666666666666666
Mouse_IgG2b	HNRNPA1	659	-0.01982111535280038	-0.0015461932291617843	-0.018274922123638595	0.21094475279142724	0.8574135494880468	down	1.0	1.0
Mouse_IgG2b	HNRNPC	218	-0.007153367499565411	-0.0015461932291617843	-0.005607174270403626	0.8254973145642327	0.972163633529955	down	1.0	1.0
Mouse_IgG2b	HSPA1A	717	-0.015406799846867512	-0.0015461932291617843	-0.013860606617705728	0.3166841648107168	0.8693703903751292	down	0.6666666666666666	0.6666666666666666
Mouse_IgG2b	IDH2	965	0.002078305328703632	-0.0015461932291617843	0.0036244985578654165	0.7715784733074645	0.972163633529955	up	0.6666666666666666	0.6666666666666666
Mouse_IgG2b	IDI2-AS1	821	0.03589380072747738	-0.0015461932291617843	0.03743999395663916	0.012831442946161552	0.3678604923308118	up	1.0	1.0
Mouse_IgG2b	IFNGR1	907	-0.019026675703729384	-0.0015461932291617843	-0.0174804824745676	0.17655296161478318	0.7955627130105128	down	0.3333333333333333	0.3333333333333333
Mouse_IgG2b	IFNGR2	1203	-0.02118163814260729	-0.0015461932291617843	-0.019635444913445505	0.07164863019010073	0.7395782017630917	down	0.3333333333333333	0.3333333333333333
Mouse_IgG2b	ILF2	169	0.03996651500587762	-0.0015461932291617843	0.0415127082350394	0.2363059426442774	0.8574135494880468	up	0.6666666666666666	0.6666666666666666
Mouse_IgG2b	IRF3	799	3.643282174641527e-05	-0.0015461932291617843	0.0015826260509081997	0.9117417662254266	0.972163633529955	up	0.6666666666666666	0.6666666666666666
Mouse_IgG2b	IRF4	687	0.010196885266186208	-0.0015461932291617843	0.011743078495347992	0.45694667413549983	0.8794490090752611	up	0.3333333333333333	0.3333333333333333
Mouse_IgG2b	ISYNA1	575	0.0016350139006111528	-0.0015461932291617843	0.0031812071297729373	0.8393483079102309	0.972163633529955	up	0.6666666666666666	0.6666666666666666
Mouse_IgG2b	ITGA3	769	0.007165553627097475	-0.0015461932291617843	0.008711746856259259	0.5518022247422769	0.8989625648119213	up	1.0	1.0
Mouse_IgG2b	JAK1	1026	-0.03266585524769131	-0.0015461932291617843	-0.031119662018529528	0.006718120080304503	0.3163806243089265	down	0.6666666666666666	0.6666666666666666
Mouse_IgG2b	JAK2	1120	-0.03142135561543947	-0.0015461932291617843	-0.029875162386277684	0.007689293416081921	0.3163806243089265	down	0.6666666666666666	0.6666666666666666
Mouse_IgG2b	JMJD7	918	-0.006074008734423607	-0.0015461932291617843	-0.004527815505261822	0.7182985657477488	0.972163633529955	down	0.0	0.0
Mouse_IgG2b	JPT1	533	0.0008355708622779673	-0.0015461932291617843	0.002381764091439752	0.8876612212925673	0.972163633529955	up	0.6666666666666666	0.6666666666666666
Mouse_IgG2b	KCNN4	813	-0.013270338850066421	-0.0015461932291617843	-0.011724145620904637	0.36416964917225336	0.8693703903751292	down	0.6666666666666666	0.6666666666666666
Mouse_IgG2b	KDR	831	0.004806715669413097	-0.0015461932291617843	0.006352908898574881	0.6455105154110148	0.9385783564330473	up	1.0	1.0
Mouse_IgG2b	KLF4	731	0.011763016592589692	-0.0015461932291617843	0.013309209821751477	0.3850112839048737	0.8693703903751292	up	0.6666666666666666	0.6666666666666666
Mouse_IgG2b	LAMP2	838	0.00819262466842854	-0.0015461932291617843	0.009738817897590325	0.45072806240686036	0.8794490090752611	up	0.6666666666666666	0.6666666666666666
Mouse_IgG2b	LCP1	879	-0.0030414733158809185	-0.0015461932291617843	-0.0014952800867191341	0.9092370585850391	0.972163633529955	down	0.6666666666666666	0.6666666666666666
Mouse_IgG2b	LEF1-AS1	860	0.004237412393749745	-0.0015461932291617843	0.0057836056229115295	0.6721715946362898	0.9395125697757233	up	1.0	1.0
Mouse_IgG2b	LGALS3	646	0.0007092190159985183	-0.0015461932291617843	0.0022554122451603027	0.8989990118255352	0.972163633529955	up	0.3333333333333333	0.3333333333333333
Mouse_IgG2b	LGALS3BP	647	0.000692208706290387	-0.0015461932291617843	0.0022384019354521716	0.8787763727433175	0.972163633529955	up	0.3333333333333333	0.3333333333333333
Mouse_IgG2b	LINC00518	829	-0.018399855352586557	-0.0015461932291617843	-0.016853662123424772	0.17560919892934343	0.7955627130105128	down	1.0	1.0
Mouse_IgG2b	LRPAP1	795	-0.001043237950316554	-0.0015461932291617843	0.0005029552788452304	0.970981091881018	0.9926140011378223	up	0.6666666666666666	0.6666666666666666
Mouse_IgG2b	LRRC75A-AS1	512	0.010152053951596268	-0.0015461932291617843	0.011698247180758053	0.4919123568871736	0.8794490090752611	up	0.6666666666666666	0.6666666666666666
Mouse_IgG2b	LY96	789	0.0013405795185393898	-0.0015461932291617843	0.002886772747701174	0.8395649399524931	0.972163633529955	up	0.6666666666666666	0.6666666666666666
Mouse_IgG2b	MC1R	728	0.007190173460904817	-0.0015461932291617843	0.008736366690066602	0.5322232347083544	0.8929240867324393	up	1.0	1.0
Mouse_IgG2b	MDH2	585	-0.0223170351740776	-0.0015461932291617843	-0.020770841944915814	0.164878297918974	0.7955627130105128	down	1.0	1.0
Mouse_IgG2b	MFGE8	985	0.0135854753456662	-0.0015461932291617843	0.015131668574827985	0.25672017173640754	0.8693703903751292	up	0.6666666666666666	0.6666666666666666
Mouse_IgG2b	MIA	750	-0.022866417771384245	-0.0015461932291617843	-0.02132022454222246	0.10703990371963519	0.7395782017630917	down	0.6666666666666666	0.6666666666666666
Mouse_IgG2b	MRPL47	392	0.0029466091504367245	-0.0015461932291617843	0.004492802379598509	0.8283606064314931	0.972163633529955	up	0.6666666666666666	0.6666666666666666
Mouse_IgG2b	MT2A	539	0.018068229328956905	-0.0015461932291617843	0.01961442255811869	0.2910271325203004	0.8693703903751292	up	1.0	1.0
Mouse_IgG2b	MYC	185	-0.02023696145452087	-0.0015461932291617843	-0.018690768225359086	0.452342132065917	0.8794490090752611	down	0.3333333333333333	0.3333333333333333
Mouse_IgG2b	NACA	95	-0.10685602649671865	-0.0015461932291617843	-0.10530983326755686	2.068926192898505e-05	0.005089558434530322	down	1.0	1.0
Mouse_IgG2b	NCL	165	-0.018366518804109926	-0.0015461932291617843	-0.01682032557494814	0.5372063611235813	0.8929240867324393	down	0.6666666666666666	0.6666666666666666
Mouse_IgG2b	NDUFA13	359	0.04754056035246117	-0.0015461932291617843	0.04908675358162295	0.03050786000789683	0.5141042855064423	up	1.0	1.0
Mouse_IgG2b	NEAT1	616	-0.004411603624725395	-0.0015461932291617843	-0.00286541039556361	0.8449306325321754	0.972163633529955	down	0.3333333333333333	0.3333333333333333
Mouse_IgG2b	NGFR	607	0.017414233575350165	-0.0015461932291617843	0.01896042680451195	0.23749696423549682	0.8574135494880468	up	0.6666666666666666	0.6666666666666666
Mouse_IgG2b	NME1	625	0.009453272038586931	-0.0015461932291617843	0.010999465267748715	0.4962018496648466	0.8794490090752611	up	0.6666666666666666	0.6666666666666666
Mouse_IgG2b	NMRK1	753	-0.010530516578039965	-0.0015461932291617843	-0.00898432334887818	0.5044155662277805	0.8794490090752611	down	0.3333333333333333	0.3333333333333333
Mouse_IgG2b	NOLC1	290	-0.03506984153257684	-0.0015461932291617843	-0.03352364830341506	0.10512950496697364	0.7395782017630917	down	1.0	1.0
Mouse_IgG2b	NONO	610	-0.014776106939892437	-0.0015461932291617843	-0.013229913710730653	0.3868768971768758	0.8693703903751292	down	0.6666666666666666	0.6666666666666666
Mouse_IgG2b	NPC1	802	0.004920688971604826	-0.0015461932291617843	0.006466882200766611	0.6383939919525151	0.9385783564330473	up	0.3333333333333333	0.3333333333333333
Mouse_IgG2b	NPC2	724	-0.019844413833327388	-0.0015461932291617843	-0.018298220604165603	0.18329164861311914	0.805174027836202	down	0.6666666666666666	0.6666666666666666
Mouse_IgG2b	NSG1	701	0.010829760268320669	-0.0015461932291617843	0.012375953497482453	0.4038718432607723	0.8778202884187538	up	0.6666666666666666	0.6666666666666666
Mouse_IgG2b	NT5E	904	0.010666540385508426	-0.0015461932291617843	0.01221273361467021	0.3425901489467943	0.8693703903751292	up	1.0	1.0
Mouse_IgG2b	NUP50-AS1	688	-0.0001675450935200498	-0.0015461932291617843	0.0013786481356417345	0.9272685346375338	0.9763654721732024	up	0.6666666666666666	0.6666666666666666
Mouse_IgG2b	P2RX4	323	-0.0071575585186115145	-0.0015461932291617843	-0.00561136528944973	0.7637631155031128	0.972163633529955	down	0.3333333333333333	0.3333333333333333
Mouse_IgG2b	PABPC1	226	0.009366907352198108	-0.0015461932291617843	0.010913100581359893	0.658394737174899	0.9385783564330473	up	0.6666666666666666	0.6666666666666666
Mouse_IgG2b	PAICS	229	0.016897482983029434	-0.0015461932291617843	0.01844367621219122	0.48214258465013093	0.8794490090752611	up	0.3333333333333333	0.3333333333333333
Mouse_IgG2b	PET100	322	1.2515184437918046e-05	-0.0015461932291617843	0.0015587084135997025	0.9406447841668657	0.9763654721732024	up	0.6666666666666666	0.6666666666666666
Mouse_IgG2b	PFDN4	718	0.02139810646017304	-0.0015461932291617843	0.022944299689334823	0.12326303362718197	0.7395782017630917	up	1.0	1.0
Mouse_IgG2b	PFN1	331	-0.01158854096996729	-0.0015461932291617843	-0.010042347740805506	0.6014856270127737	0.9364902800325464	down	0.6666666666666666	0.6666666666666666
Mouse_IgG2b	PIK3IP1	605	0.003121526005832664	-0.0015461932291617843	0.004667719234994448	0.7711673411165664	0.972163633529955	up	1.0	1.0
Mouse_IgG2b	POLD2	149	0.05577796593205508	-0.0015461932291617843	0.05732415916121686	0.11031790706379209	0.7395782017630917	up	1.0	1.0
Mouse_IgG2b	PPA1	121	-0.0098131480533663	-0.0015461932291617843	-0.008266954824204515	0.7986804958641354	0.972163633529955	down	0.6666666666666666	0.6666666666666666
Mouse_IgG2b	PPIA	603	0.02686580320051078	-0.0015461932291617843	0.028411996429672563	0.0938160602782147	0.7395782017630917	up	1.0	1.0
Mouse_IgG2b	PRELID3B	100	0.05697173649623261	-0.0015461932291617843	0.058517929725394394	0.1404749358463034	0.7955627130105128	up	0.6666666666666666	0.6666666666666666
Mouse_IgG2b	PROS1	569	0.012746908744544918	-0.0015461932291617843	0.014293101973706703	0.37477774208406145	0.8693703903751292	up	1.0	1.0
Mouse_IgG2b	PSAP	836	0.006162095392021648	-0.0015461932291617843	0.007708288621183433	0.5673553815704131	0.9143277472491337	up	0.6666666666666666	0.6666666666666666
Mouse_IgG2b	PSMB8-AS1	604	0.00022947084168183996	-0.0015461932291617843	0.0017756640708436243	0.9168372478819089	0.972163633529955	up	0.6666666666666666	0.6666666666666666
Mouse_IgG2b	PTMA	635	-0.047667212537617874	-0.0015461932291617843	-0.04612101930845609	0.0004477568471415325	0.055074092198408496	down	1.0	1.0
Mouse_IgG2b	PUF60	234	0.044772265667881686	-0.0015461932291617843	0.04631845889704347	0.16948089082017204	0.7955627130105128	up	0.6666666666666666	0.6666666666666666
Mouse_IgG2b	PYGB	581	0.02899136787696644	-0.0015461932291617843	0.030537561106128226	0.0825198129610482	0.7395782017630917	up	1.0	1.0
Mouse_IgG2b	RAB27A	680	-0.009977378334145517	-0.0015461932291617843	-0.008431185104983733	0.5516799631419147	0.8989625648119213	down	0.6666666666666666	0.6666666666666666
Mouse_IgG2b	RACK1	36	-0.10467413324330087	-0.0015461932291617843	-0.10312794001413908	0.007716600592900646	0.3163806243089265	down	1.0	1.0
Mouse_IgG2b	RB1	789	-0.006014716295996899	-0.0015461932291617843	-0.004468523066835114	0.7403656142464933	0.972163633529955	down	0.0	0.0
Mouse_IgG2b	RBP7	704	-0.005875674029638198	-0.0015461932291617843	-0.004329480800476414	0.762451573708349	0.972163633529955	down	0.6666666666666666	0.6666666666666666
Mouse_IgG2b	RNASEH2A	309	0.017975646477432217	-0.0015461932291617843	0.019521839706594	0.3692683144527018	0.8693703903751292	up	1.0	1.0
Mouse_IgG2b	RNF213	624	0.012070177822768119	-0.0015461932291617843	0.013616371051929903	0.34759396603371584	0.8693703903751292	up	0.6666666666666666	0.6666666666666666
Mouse_IgG2b	ROMO1	151	0.06477146316705656	-0.0015461932291617843	0.06631765639621835	0.06577767857312196	0.7395782017630917	up	1.0	1.0
Mouse_IgG2b	RPSA	331	0.0002563005461473152	-0.0015461932291617843	0.0018024937753090995	0.929604054074024	0.9763654721732024	up	0.6666666666666666	0.6666666666666666
Mouse_IgG2b	RRS1	195	-0.005850526598768406	-0.0015461932291617843	-0.004304333369606622	0.8733760578238011	0.972163633529955	down	0.3333333333333333	0.3333333333333333
Mouse_IgG2b	RTP4	822	0.012122653511630839	-0.0015461932291617843	0.013668846740792624	0.31796840031026463	0.8693703903751292	up	1.0	1.0
Mouse_IgG2b	RUVBL2	66	-0.016588576979970033	-0.0015461932291617843	-0.015042383750808248	0.7427594621291878	0.972163633529955	down	0.6666666666666666	0.6666666666666666
Mouse_IgG2b	S100A6	648	-0.004100674232949733	-0.0015461932291617843	-0.002554481003787948	0.8597653993132384	0.972163633529955	down	0.3333333333333333	0.3333333333333333
Mouse_IgG2b	S100B	682	0.010044684620671977	-0.0015461932291617843	0.011590877849833762	0.4223746393004867	0.8792329808086567	up	0.6666666666666666	0.6666666666666666
